isin,date
KYG257304694,2019Q4
US64990FNC40,2019Q4
US646136YR65,2019Q4
US13063CZM53,2019Q4
US64985TAP66,2019Q4
US13078RHE36,2019Q4
US92778UBS87,2019Q4
US67765QGT76,2019Q4
US13063DSP41,2019Q4
US798135D977,2019Q4
US254687EG76,2019Q4
US57582RVV58,2019Q4
US64966QAN07,2019Q4
US13063DLS52,2019Q4
US010268BZ20,2019Q4
US544647AV25,2019Q4
US64990FKL75,2019Q4
US20772JJU79,2019Q4
US207758XW83,2019Q4
US70917SW824,2019Q4
US088023JC13,2019Q4
US79739GLF18,2019Q4
US6461364Y48,2019Q4
US3131YBRY61,2019Q4
US677660UZ35,2019Q4
XD0450201914,2019Q4
US31334XJC48,2019Q4
RU0005708279,2019Q4
US13063DQE12,2019Q4
US185899AC58,2019Q4
XD0269268856,2019Q4
US91740PAD06,2019Q4
US13068LVY81,2019Q4
US650035SV12,2019Q4
US696560JH58,2019Q4
US646066M805,2019Q4
US13063DNU80,2019Q4
US3140FCAB43,2019Q4
US623040KE11,2019Q4
QT0356620382,2019Q4
US574193RM22,2019Q4
US89546RQU13,2019Q4
US64971XKL19,2019Q4
US709224L319,2019Q4
US574204C767,2019Q4
QT0039103674,2019Q4
XD0389929445,2019Q4
US93974EAQ98,2019Q4
US345105AU49,2019Q4
US71883MNY65,2019Q4
US798025PX46,2019Q4
US91412GA541,2019Q4
US282726DU99,2019Q4
US13063DJX75,2019Q4
XD0289067270,2019Q4
US64990FEH38,2019Q4
ES0305249007,2019Q4
US646136VM06,2019Q4
US57582RDE36,2019Q4
US13063DQW10,2019Q4
US882854Y711,2019Q4
US57582RDC79,2019Q4
RU0006766482,2019Q4
US645918K364,2019Q4
US419792PG58,2019Q4
US3132QWV223,2019Q4
US64990GVJ83,2019Q4
AU000000XAD9,2019Q4
US66285WYA88,2019Q4
US709224DL08,2019Q4
LU0395883589,2019Q4
US646139X757,2019Q4
US64990FHP27,2019Q4
US6461395K70,2019Q4
US71883MNX82,2019Q4
XS0279814452,2019Q4
US362848UP64,2019Q4
US684273JB25,2019Q4
US25470M1172,2019Q4
US3128PUXC13,2019Q4
US6460657V80,2019Q4
US74265LR597,2019Q4
JP328620A550,2019Q4
US346609KT64,2019Q4
XD0422907226,2019Q4
ES0SI0000005,2019Q4
US60412AMZ39,2019Q4
US452152XY28,2019Q4
US6262072S25,2019Q4
US3138WDYF27,2019Q4
US709223XS57,2019Q4
US1306854U17,2019Q4
US779240NJ52,2019Q4
US22972TCL61,2019Q4
US882723SW09,2019Q4
US18085PSD77,2019Q4
US31418C6V19,2019Q4
US64972HU675,2019Q4
US64972GTB04,2019Q4
US709224BV08,2019Q4
US718846BB35,2019Q4
US650035U558,2019Q4
US594615BB13,2019Q4
US357172YK53,2019Q4
US13063DCJ54,2019Q4
US072024VX72,2019Q4
XS1713470091,2019Q4
US249174VR15,2019Q4
US41423PAN78,2019Q4
US70914PQ217,2019Q4
US115117LZ44,2019Q4
US373385CK75,2019Q4
XD0388486348,2019Q4
US54473ETT19,2019Q4
US02765UPT50,2019Q4
US36202FSL12,2019Q4
US64985TAH41,2019Q4
US452252NV71,2019Q4
US13063BAL62,2019Q4
US46246K4E96,2019Q4
US25477GPX78,2019Q4
US684273JA42,2019Q4
US181006HS94,2019Q4
QT0464352480,2019Q4
QTX001874184,2019Q4
US650010BY66,2019Q4
US64972GSQ81,2019Q4
US25476FXE32,2019Q4
XS0304911901,2019Q4
US762197VE80,2019Q4
US79625GBM42,2019Q4
US544525YF99,2019Q4
US29270C2U88,2019Q4
US912796WL94,2019Q4
US70914PQ399,2019Q4
US64972GTS39,2019Q4
US419792XZ48,2019Q4
US29270C2T16,2019Q4
US49407PAB67,2019Q4
US709223ZQ73,2019Q4
US786005B236,2019Q4
QT0460084921,2019Q4
US25477GPD15,2019Q4
KR4175Q10001,2019Q4
US31418C5R16,2019Q4
US29270C2S33,2019Q4
US126685AK27,2019Q4
US59261ASN80,2019Q4
US68607DUK98,2019Q4
US25477GNZ45,2019Q4
US36182J5W86,2019Q4
US7417014S25,2019Q4
US040588G331,2019Q4
US60412ANA78,2019Q4
US91514ADY82,2019Q4
US576051TQ97,2019Q4
US58661PCA84,2019Q4
US02765UPQ12,2019Q4
US97705L2M81,2019Q4
XS1961076228,2019Q4
US18085PRE69,2019Q4
US679111YW84,2019Q4
US36230MA568,2019Q4
US64990FNR19,2019Q4
US797646QB59,2019Q4
US64971QJQ73,2019Q4
US35880CZZ03,2019Q4
US64966JE289,2019Q4
US64990EEX13,2019Q4
RU0006935871,2019Q4
US93974D2U19,2019Q4
CH0002490669,2019Q4
US13063DQY75,2019Q4
US709224P781,2019Q4
US29444UAP12,2019Q4
US04780TBZ66,2019Q4
US010267AV42,2019Q4
US650010CN92,2019Q4
US92817SYH56,2019Q4
US46246K4C31,2019Q4
US20772KGC71,2019Q4
US79905VAX91,2019Q4
US419792UA24,2019Q4
US6500358E11,2019Q4
US574204B777,2019Q4
US64990FJK12,2019Q4
US373384WP77,2019Q4
US64985TAR23,2019Q4
US64985TAD37,2019Q4
US438701T879,2019Q4
US157432LD57,2019Q4
US679111ZL11,2019Q4
US594695Q929,2019Q4
US4212905A17,2019Q4
US64971QJE44,2019Q4
US20772KGE38,2019Q4
XS1588897659,2019Q4
XD0002749683,2019Q4
US64966QCW87,2019Q4
US64972HZ393,2019Q4
US33975CAB19,2019Q4
US167486E215,2019Q4
US442403KT77,2019Q4
USG5222MAB12,2019Q4
US13063DPV46,2019Q4
US64966QCR92,2019Q4
US59261AEX19,2019Q4
US92778VBY39,2019Q4
US07133AHJ43,2019Q4
US13063DLR79,2019Q4
US1248572026,2019Q4
US64577BJV71,2019Q4
US594615FX96,2019Q4
US64972HY305,2019Q4
US64971XLB28,2019Q4
US31418CN428,2019Q4
US64966MXK07,2019Q4
US6461365X55,2019Q4
US59333MR806,2019Q4
US64577B7V05,2019Q4
ZZCP00000098,2019Q4
US650010CB54,2019Q4
US677521F763,2019Q4
US18085PSF26,2019Q4
US9308634T98,2019Q4
USD1811HAS43,2019Q4
US13063CSV36,2019Q4
US650028UE18,2019Q4
US452252NS43,2019Q4
US6461364B45,2019Q4
US153476GE00,2019Q4
US786005ZW10,2019Q4
US153476GD27,2019Q4
US71883MPB45,2019Q4
USU46044AD25,2019Q4
US452152XP11,2019Q4
US64966MTA70,2019Q4
US181059YB64,2019Q4
US544647AS95,2019Q4
US20772JFK34,2019Q4
US727199XS59,2019Q4
US452152T504,2019Q4
US626207XT60,2019Q4
US452252NP04,2019Q4
US646135Z974,2019Q4
QT0395720151,2019Q4
US64966MXF12,2019Q4
US5288287X82,2019Q4
US64990FKZ61,2019Q4
US66285WZJ88,2019Q4
US544525YK84,2019Q4
US57582RVY97,2019Q4
US254845QE32,2019Q4
US544525YH55,2019Q4
US74265LS587,2019Q4
US57563CES70,2019Q4
US64985TAK79,2019Q4
US6461365Q05,2019Q4
US4521525T44,2019Q4
US64971XLE66,2019Q4
US57582RQZ28,2019Q4
US64985TAJ07,2019Q4
US64990AHM09,2019Q4
US04780TDF84,2019Q4
US373385AF09,2019Q4
US646139Z653,2019Q4
US13063DQU53,2019Q4
US915217XB40,2019Q4
US64985TAF84,2019Q4
US022555UM60,2019Q4
US04780TDC53,2019Q4
US64972HF981,2019Q4
US64985TAE10,2019Q4
US5444956V18,2019Q4
US13063DNP95,2019Q4
US64966QFG01,2019Q4
US6461365K35,2019Q4
US658268EC79,2019Q4
US6500357J17,2019Q4
US36182UZG56,2019Q4
US9151154E65,2019Q4
US574193PK83,2019Q4
XD0452013341,2019Q4
US88145T2069,2019Q4
US73358WP246,2019Q4
US13063DLH97,2019Q4
US82707BDG14,2019Q4
US661334FT40,2019Q4
US13063DQT80,2019Q4
KYG257305436,2019Q4
US160131CW61,2019Q4
US650014WC30,2019Q4
US36182QRA66,2019Q4
US977100GK65,2019Q4
US802498ET84,2019Q4
US647310X555,2019Q4
US63165TKJ33,2019Q4
US546415R853,2019Q4
US64972GTT12,2019Q4
CNM099900KR5,2019Q4
US36194AUB15,2019Q4
KZ000A0KFFC1,2019Q4
US373385ED15,2019Q4
US8679141031,2019Q4
US270618FQ99,2019Q4
US20772JD252,2019Q4
US419792UE46,2019Q4
US70914PYC03,2019Q4
US57582P3V08,2019Q4
US25476FWL83,2019Q4
US969268AW13,2019Q4
QT0400701246,2019Q4
US21H0306C39,2019Q4
US232769EU91,2019Q4
US73358W4T85,2019Q4
KYG257303290,2019Q4
QT0367305403,2019Q4
US956553D409,2019Q4
US68607DUP85,2019Q4
US7973558W72,2019Q4
US6461365R87,2019Q4
US64971XKK36,2019Q4
US6461365N73,2019Q4
US64966QAZ37,2019Q4
US13063DPH51,2019Q4
US6459185Z22,2019Q4
US80000TAB44,2019Q4
KYG2571G2274,2019Q4
US575579CX35,2019Q4
US799038EM29,2019Q4
US36180VUX36,2019Q4
US57583PHB85,2019Q4
US81369ACM27,2019Q4
US3132KET475,2019Q4
US801546QQ87,2019Q4
US882854Z395,2019Q4
US626207Z561,2019Q4
US4521523C37,2019Q4
QT0367305387,2019Q4
US574193KR81,2019Q4
US64577B7U22,2019Q4
YY0464401447,2019Q4
QT0467027188,2019Q4
US679111UJ10,2019Q4
US65830RCQ02,2019Q4
US68607VN844,2019Q4
US64990E3U90,2019Q4
IE00B5MMT676,2019Q4
US62886EAR99,2019Q4
QT0400701220,2019Q4
US64972GTA21,2019Q4
US604129Q745,2019Q4
US882854Z544,2019Q4
US717893N648,2019Q4
US594615FL58,2019Q4
US574204N418,2019Q4
US64990HGA23,2019Q4
US20772KFP93,2019Q4
US57582RTF37,2019Q4
US709224P526,2019Q4
US167593M583,2019Q4
RU000A0HGSQ4,2019Q4
US13063DQZ41,2019Q4
US928109M208,2019Q4
QT0457688692,2019Q4
US38611TBM80,2019Q4
US64990FLA02,2019Q4
US647293RP63,2019Q4
US052414SS90,2019Q4
US650035F377,2019Q4
US13077CX332,2019Q4
US60412AKA06,2019Q4
US57583PHE25,2019Q4
US64990FKW31,2019Q4
US882762EW31,2019Q4
US91412G3M55,2019Q4
US5288287P58,2019Q4
US79625GAE35,2019Q4
US64972HU428,2019Q4
US89602NJ969,2019Q4
US57582RRP37,2019Q4
US64972HU345,2019Q4
US928172X831,2019Q4
US68609TLP11,2019Q4
US658268EE36,2019Q4
US912828F627,2019Q4
US45763PAF36,2019Q4
US07133AHY10,2019Q4
US928172Q405,2019Q4
US452252NF22,2019Q4
QTX001809800,2019Q4
US64972GFY52,2019Q4
US977123W877,2019Q4
US3617G4DE98,2019Q4
US592112TG10,2019Q4
US19668QLE34,2019Q4
US64966QFK13,2019Q4
US052414SR18,2019Q4
US419792UC89,2019Q4
US679111ZM93,2019Q4
US052403GW67,2019Q4
QTX002050909,2019Q4
US040588H321,2019Q4
US59261AZX89,2019Q4
US59261AZW07,2019Q4
US73358WV681,2019Q4
XC0006013996,2019Q4
US709224P609,2019Q4
US246352FQ65,2019Q4
US882854Z700,2019Q4
US6655312089,2019Q4
US79642GDV14,2019Q4
US21H0426C83,2019Q4
US3132QRQ371,2019Q4
US13063DLV81,2019Q4
US64990FLD41,2019Q4
KYG257304512,2019Q4
QT0415913075,2019Q4
US38142B5003,2019Q4
US64990AHL26,2019Q4
US25477GBM69,2019Q4
US605581FR31,2019Q4
US3617B6KW13,2019Q4
US3138XJXW20,2019Q4
US13063CVN72,2019Q4
US64971XFB91,2019Q4
US3494604Q59,2019Q4
US419792NY82,2019Q4
US576051TJ54,2019Q4
US605581JQ12,2019Q4
XD0497906368,2019Q4
US70917SY648,2019Q4
US57563CBC55,2019Q4
XC0009677409,2019Q4
KYG257302045,2019Q4
QT0400700917,2019Q4
US46246K4F61,2019Q4
US89602RFL42,2019Q4
US709224ZW25,2019Q4
US57563CCH34,2019Q4
US64966QAV23,2019Q4
US57582RWZ53,2019Q4
XS1989365538,2019Q4
US912828F395,2019Q4
US956510AX98,2019Q4
US646139Z240,2019Q4
XD0460287390,2019Q4
US64972GSK12,2019Q4
US797272PW56,2019Q4
US54466HHF64,2019Q4
US452252HL63,2019Q4
US3617JVPD58,2019Q4
US419792UW44,2019Q4
US64990AMC61,2019Q4
KYG257305501,2019Q4
US5446463S97,2019Q4
US840058UL35,2019Q4
US31418DAY85,2019Q4
US64972GUE24,2019Q4
US207758RV74,2019Q4
US341507E803,2019Q4
US343137EC51,2019Q4
US373385CP62,2019Q4
US25476FXG89,2019Q4
US64966QCY44,2019Q4
US13063DQR25,2019Q4
US6582564C37,2019Q4
US18085PLS10,2019Q4
US64990FHK30,2019Q4
US709224K998,2019Q4
US12505FAF80,2019Q4
US64972GTJ30,2019Q4
US882854Z478,2019Q4
US346832AP36,2019Q4
US59261AB485,2019Q4
US57582RRH11,2019Q4
US01741RAE27,2019Q4
US31418BN289,2019Q4
US6461365E74,2019Q4
US25477GPU30,2019Q4
QTX001844500,2019Q4
US6461364G32,2019Q4
US605581FT96,2019Q4
US92778VED64,2019Q4
US373385DY60,2019Q4
US31326FRD23,2019Q4
US658268DS31,2019Q4
US36179UXR84,2019Q4
US44420PDN15,2019Q4
US13068LSJ51,2019Q4
QT0472843116,2019Q4
US650014WA73,2019Q4
US403755V815,2019Q4
US64971XKP23,2019Q4
US5446464P40,2019Q4
US419792PE01,2019Q4
US717893H954,2019Q4
US419792WG75,2019Q4
US67766WWX63,2019Q4
US66285WZK51,2019Q4
US64990AMZ56,2019Q4
US13063DPG78,2019Q4
US31307VF767,2019Q4
KYG256784524,2019Q4
US36291FSU39,2019Q4
US13063CVT43,2019Q4
US34153PY369,2019Q4
QT0467028574,2019Q4
US542433VQ78,2019Q4
US64990AMR31,2019Q4
US576004FQ34,2019Q4
US3620AM2B73,2019Q4
US575577HX24,2019Q4
US3617B3YB98,2019Q4
US3131XDFR14,2019Q4
US36354TAH59,2019Q4
US190335KA68,2019Q4
US64971XLF32,2019Q4
US798111AW07,2019Q4
US02765UPR94,2019Q4
XD0406063111,2019Q4
US709224F956,2019Q4
XS1391003446,2019Q4
US91514AJN63,2019Q4
US64971WSD38,2019Q4
US31329PWM12,2019Q4
US62913TAN28,2019Q4
US438701U281,2019Q4
US64990EQT72,2019Q4
ZZCP00000134,2019Q4
US912796SG55,2019Q4
US3138Y9NT11,2019Q4
US57563CDJ80,2019Q4
US617463AD63,2019Q4
QT0460084608,2019Q4
US574193RQ36,2019Q4
US64990FMH46,2019Q4
US18085PRZ98,2019Q4
US246352FR49,2019Q4
US576029AT94,2019Q4
US181006FR30,2019Q4
US419792NW27,2019Q4
US709223YZ81,2019Q4
US79575DF703,2019Q4
US64966J2D75,2019Q4
US13063BLS96,2019Q4
US13068LZA69,2019Q4
XS1760816436,2019Q4
US64985TAG67,2019Q4
US77714PAB58,2019Q4
US73358W2S21,2019Q4
US4521525V99,2019Q4
US60412AGM99,2019Q4
US717817NE68,2019Q4
US542424VX13,2019Q4
US882722E498,2019Q4
US57563CDH25,2019Q4
US604129VF03,2019Q4
US604129UY01,2019Q4
QT0467027469,2019Q4
US833221VB74,2019Q4
US92778VGP76,2019Q4
US0549371070,2019Q4
US246381NB91,2019Q4
US455412BP08,2019Q4
US544445DV83,2019Q4
US3622A3DD93,2019Q4
US9281092Z94,2019Q4
US93974CZG85,2019Q4
US040588G414,2019Q4
US6262074J08,2019Q4
US60412AGJ60,2019Q4
US93974EAX40,2019Q4
US45506DX264,2019Q4
US91514ABK07,2019Q4
US759911NF31,2019Q4
US196707YV98,2019Q4
US4521522J98,2019Q4
US3132WNEF58,2019Q4
US3128UGY279,2019Q4
US64971XKJ62,2019Q4
US59261AZQ39,2019Q4
US160131CX45,2019Q4
US59334DLV46,2019Q4
US686543TP42,2019Q4
US36296Q3X56,2019Q4
US677765EP07,2019Q4
US13063DLN65,2019Q4
US07133AHC99,2019Q4
US13063CTM28,2019Q4
USU92214AA00,2019Q4
US167593M419,2019Q4
US64990FJJ49,2019Q4
US25477GKV67,2019Q4
US64577B7T58,2019Q4
US882854Z627,2019Q4
US97705MFS98,2019Q4
US64966QBC33,2019Q4
US3131Y0AQ54,2019Q4
US717813WL96,2019Q4
US66285WYZ30,2019Q4
US54466HHC34,2019Q4
US65829QDR20,2019Q4
US13063DKX56,2019Q4
US167593M666,2019Q4
US64972GSR64,2019Q4
US592112TN60,2019Q4
US626207X251,2019Q4
US3131Y0BE16,2019Q4
US797661YF63,2019Q4
US207758XC20,2019Q4
US73358WWX81,2019Q4
US57604TEE29,2019Q4
US3733843W46,2019Q4
US232769CF43,2019Q4
US7010816061,2019Q4
US57582RZG46,2019Q4
US93974CZF03,2019Q4
US73358W2V59,2019Q4
KYG257304447,2019Q4
US9151376T52,2019Q4
US20772J6D92,2019Q4
XS1766719477,2019Q4
US167486E397,2019Q4
US271014J605,2019Q4
US20772J6U18,2019Q4
US574204H550,2019Q4
US592112TL05,2019Q4
US91412G5G69,2019Q4
US36197KE813,2019Q4
US6461363Y56,2019Q4
US31418B4V54,2019Q4
US89602N6F65,2019Q4
US13063DKT45,2019Q4
US64990AMV43,2019Q4
US594615AZ99,2019Q4
US181006FQ56,2019Q4
US3617BVUV73,2019Q4
US57604THJ88,2019Q4
US650035F609,2019Q4
US13063DLG15,2019Q4
US79739GKY16,2019Q4
US235219FT43,2019Q4
US645918C684,2019Q4
US6500357Y83,2019Q4
US64990EQW02,2019Q4
US91412HET68,2019Q4
US207758YH08,2019Q4
QT0513164514,2019Q4
US73358W4S03,2019Q4
US64990EQA81,2019Q4
US912828TH30,2019Q4
US658256Z700,2019Q4
US13063DJY58,2019Q4
US6500358B71,2019Q4
US658268DY09,2019Q4
US64972HY891,2019Q4
US64966QFL95,2019Q4
US93974EAS54,2019Q4
XD0137594350,2019Q4
US419792PB61,2019Q4
US569203NJ78,2019Q4
US01N0606C57,2019Q4
US65825PEA49,2019Q4
US592112TJ58,2019Q4
US928172X757,2019Q4
US751073HH38,2019Q4
XD0455462982,2019Q4
US26822LLN28,2019Q4
US64972GTR55,2019Q4
US917542VE90,2019Q4
US73358W2T04,2019Q4
US64711RMC78,2019Q4
US646136G543,2019Q4
XD0433733611,2019Q4
US59261ATD99,2019Q4
US190335FQ75,2019Q4
US574193RG53,2019Q4
US196707YT43,2019Q4
US574193RE06,2019Q4
US26822LDM37,2019Q4
XD0444140541,2019Q4
US544647AW08,2019Q4
QT0378116260,2019Q4
US4386705J61,2019Q4
US604129Q588,2019Q4
US59261AUY18,2019Q4
US5446466H06,2019Q4
XD0479700888,2019Q4
US6591542X55,2019Q4
US13063DJZ24,2019Q4
US767121DK92,2019Q4
US3733846Q41,2019Q4
US66285WZA79,2019Q4
US36180M2R76,2019Q4
QT0459297500,2019Q4
XS1791755413,2019Q4
US64577B5G55,2019Q4
US79642GDN97,2019Q4
US419792WK87,2019Q4
XS1091104429,2019Q4
US574193NW40,2019Q4
US373385BH55,2019Q4
US3138YHU326,2019Q4
US156792HE66,2019Q4
XD0491920365,2019Q4
US797258AC48,2019Q4
US452252FZ77,2019Q4
IT0003465736,2019Q4
US3131Y8VW20,2019Q4
QT0467028459,2019Q4
US3620ALYY41,2019Q4
XD0334148919,2019Q4
US91822Q2A42,2019Q4
US66285WYY64,2019Q4
XS1216455995,2019Q4
US36179RYW32,2019Q4
US419792NP75,2019Q4
US36180NCL73,2019Q4
US13063DAQ16,2019Q4
US3132HSHE19,2019Q4
QT0428057761,2019Q4
US64972HTN25,2019Q4
US05922KB734,2019Q4
US64990FML57,2019Q4
US45528UZJ32,2019Q4
QT0400700248,2019Q4
US79739GLE43,2019Q4
QT0460256990,2019Q4
US93974DUC00,2019Q4
QTX001809776,2019Q4
US072024WH14,2019Q4
US59260XAA63,2019Q4
US103304BK67,2019Q4
US64966JNG75,2019Q4
QT0401729741,2019Q4
US419792VR40,2019Q4
US005596EJ61,2019Q4
US3128MERD54,2019Q4
US235241TG10,2019Q4
US574204H634,2019Q4
US13063CYC80,2019Q4
US7417014U70,2019Q4
US13077DHB10,2019Q4
US13068LVS14,2019Q4
US91514AJV89,2019Q4
US6461364E83,2019Q4
US70914PQ472,2019Q4
US717883WG31,2019Q4
QT0398013851,2019Q4
US650010CJ80,2019Q4
US70914PP482,2019Q4
US64971XLM82,2019Q4
QT0367304695,2019Q4
US13063DLM82,2019Q4
QT0460246009,2019Q4
KYG2574G1026,2019Q4
US64966QFF28,2019Q4
US88278PYH18,2019Q4
US646140DD29,2019Q4
US27954TAA34,2019Q4
US64971WNJ52,2019Q4
QT0397901643,2019Q4
US797669YU66,2019Q4
US5444956U35,2019Q4
US20772KFS33,2019Q4
US650010CL37,2019Q4
US74529JQG30,2019Q4
US576051UW47,2019Q4
US64972GSX33,2019Q4
NO0000000203,2019Q4
US3128MMYT40,2019Q4
US432308K605,2019Q4
US882722C419,2019Q4
US576000WX79,2019Q4
XD0454949203,2019Q4
US54473ETU81,2019Q4
US13063DQH43,2019Q4
US167593TX00,2019Q4
XS0221903429,2019Q4
US64971XLK27,2019Q4
US3622A2U260,2019Q4
US13067WQV71,2019Q4
US646136R458,2019Q4
US650010CK53,2019Q4
QT0388963107,2019Q4
US576051UX20,2019Q4
US3138ASL751,2019Q4
US27954QAG64,2019Q4
XS1617844276,2019Q4
QTX001844518,2019Q4
XD0410884726,2019Q4
US267045JX12,2019Q4
US01F0406C67,2019Q4
US64971QY647,2019Q4
US3617JYBY80,2019Q4
US57582RKU94,2019Q4
XD0506345483,2019Q4
US3132G7YY54,2019Q4
IE00B2PF5F34,2019Q4
US93974DDW56,2019Q4
US36184HKB95,2019Q4
US64971W2Q24,2019Q4
US419792TV89,2019Q4
KYG797053421,2019Q4
QT0460246017,2019Q4
US64990HMH02,2019Q4
US6461364F58,2019Q4
US13063DNY03,2019Q4
XS1551060426,2019Q4
US419792UV60,2019Q4
US3132ACQC72,2019Q4
US79766DMD83,2019Q4
XS1575706509,2019Q4
US419792KV70,2019Q4
US798111BC34,2019Q4
US419792NV44,2019Q4
US13063DQL54,2019Q4
US36194BXQ30,2019Q4
US546475RE60,2019Q4
US785846BN55,2019Q4
US65830VAS97,2019Q4
QT0512962439,2019Q4
US3131YACA67,2019Q4
US452152CF67,2019Q4
US040654XK61,2019Q4
XS1713458633,2019Q4
US57582RWS11,2019Q4
US07133AHX37,2019Q4
US421207BJ98,2019Q4
US64990FDY79,2019Q4
US574193RC40,2019Q4
US040654TM73,2019Q4
US64990FKT02,2019Q4
US64966QFJ40,2019Q4
US83710DY289,2019Q4
US419792NX00,2019Q4
US64966MVT34,2019Q4
XS1914507527,2019Q4
US20772KBJ79,2019Q4
US167593DG41,2019Q4
US626207A796,2019Q4
US452252FW47,2019Q4
US57563CCQ33,2019Q4
US04780TCK88,2019Q4
US010609AP05,2019Q4
US646140AP85,2019Q4
US900190FH72,2019Q4
US167486HF97,2019Q4
US452152R607,2019Q4
US641480GW22,2019Q4
US67766WQD73,2019Q4
US13063DPX02,2019Q4
US185328HH73,2019Q4
US709223XU04,2019Q4
US6461364H15,2019Q4
US797355L850,2019Q4
XD0499859029,2019Q4
US649834AV09,2019Q4
US91514AEL52,2019Q4
US604129VC71,2019Q4
US977123WH71,2019Q4
US199492DD80,2019Q4
US373385AY97,2019Q4
US249174SJ36,2019Q4
US3131XDNH40,2019Q4
US072024UF75,2019Q4
US403755U254,2019Q4
US6461365G23,2019Q4
US419792NT97,2019Q4
US59266TQH76,2019Q4
US88278PYA64,2019Q4
US19668QEW15,2019Q4
US6461364C28,2019Q4
US4521522T70,2019Q4
US246352HF82,2019Q4
US93974CRQ59,2019Q4
US04780MNQ86,2019Q4
US594615GZ36,2019Q4
US3131YAEY26,2019Q4
XS1767790477,2019Q4
US59333MG254,2019Q4
QT0401730244,2019Q4
US6500358A98,2019Q4
US546415E976,2019Q4
US64578JAX46,2019Q4
US452252NA35,2019Q4
US64966JRG30,2019Q4
US677521QB53,2019Q4
US36178DD323,2019Q4
US57582RRE89,2019Q4
US5446463Q32,2019Q4
US64972HSX16,2019Q4
US57582PM317,2019Q4
US3617BQLT34,2019Q4
XD0391282858,2019Q4
US452152YJ42,2019Q4
US891381U373,2019Q4
US799038NA89,2019Q4
US6461364K44,2019Q4
US64966JD786,2019Q4
US577092AA79,2019Q4
US79766DDP15,2019Q4
US93974CQ527,2019Q4
US246352HC51,2019Q4
US650009ZC00,2019Q4
US403755V732,2019Q4
US594615HA75,2019Q4
US91412G5Z41,2019Q4
US91412GZH19,2019Q4
US797646QC33,2019Q4
US20772JJC71,2019Q4
US73358WSG05,2019Q4
XD0002747026,2019Q4
US646136R607,2019Q4
US4423486Y92,2019Q4
US64971W4Z05,2019Q4
US19668QMC68,2019Q4
US6461364J70,2019Q4
US54473EPV01,2019Q4
US20772KCB35,2019Q4
US235308SJ34,2019Q4
US373384YT71,2019Q4
US366133NB80,2019Q4
US928109F442,2019Q4
US646136D326,2019Q4
US882762EH63,2019Q4
US63165TQR94,2019Q4
XS1856848491,2019Q4
US882854Z882,2019Q4
US13062PHD78,2019Q4
US134159YR72,2019Q4
US57583U7H59,2019Q4
US44420RAD26,2019Q4
US92778VGA08,2019Q4
US93974C7Y04,2019Q4
US64577BTN46,2019Q4
US207758VW02,2019Q4
US5446463U44,2019Q4
US70914PXX58,2019Q4
US64972GSW59,2019Q4
US650010BZ32,2019Q4
US64990AFK60,2019Q4
US7092235Q05,2019Q4
US64990EQZ33,2019Q4
US64966MTD10,2019Q4
QT0371255149,2019Q4
US650009Q551,2019Q4
US92778UBR05,2019Q4
US641461YE25,2019Q4
US9151376U26,2019Q4
US5946147Y92,2019Q4
US13063CEQ96,2019Q4
US64971XAE85,2019Q4
US64990EQU46,2019Q4
US13077CY322,2019Q4
US1301787X82,2019Q4
US646136U411,2019Q4
US64578EMG97,2019Q4
US546415R366,2019Q4
US13063CYA25,2019Q4
US59333MQ246,2019Q4
US64577BTK07,2019Q4
US65829QDQ47,2019Q4
US4521523B53,2019Q4
US64990ED381,2019Q4
US821686L593,2019Q4
US64966LRT07,2019Q4
US915200VQ93,2019Q4
US040649MG76,2019Q4
US64990FNH37,2019Q4
US6461363V18,2019Q4
US64972HVK57,2019Q4
US13063CNL09,2019Q4
US65830VAM28,2019Q4
US92818HNM96,2019Q4
US97705L8N01,2019Q4
US658268DW43,2019Q4
US24917DBJ19,2019Q4
US66285WXZ49,2019Q4
US64990FKG80,2019Q4
US796720MB39,2019Q4
US709224HD46,2019Q4
US592643CV00,2019Q4
US64971WC575,2019Q4
US64990ABR59,2019Q4
US574204H220,2019Q4
US59261AZT77,2019Q4
US682001GR72,2019Q4
US574204H485,2019Q4
US64966MP941,2019Q4
TH7920010009,2019Q4
US44330V4648,2019Q4
US717893N564,2019Q4
US442403KW07,2019Q4
US93974D2V91,2019Q4
US64971W5T36,2019Q4
US16514PAG46,2019Q4
US80874YAU47,2019Q4
US646139Z406,2019Q4
US79905VAW19,2019Q4
US725304VA40,2019Q4
US6500353U08,2019Q4
US57582RWX06,2019Q4
US53945CJY75,2019Q4
US64986DHT54,2019Q4
US452252NC90,2019Q4
US072024SZ67,2019Q4
US69370PAC59,2019Q4
US64972HZ211,2019Q4
US36176RV253,2019Q4
US65829QBU76,2019Q4
US64966MHB81,2019Q4
US64971XCL01,2019Q4
US64990FKV57,2019Q4
US207758YE76,2019Q4
US5444956T61,2019Q4
US246352HH49,2019Q4
US67766WYJ51,2019Q4
XD0497159612,2019Q4
USP78954AC19,2019Q4
US3733844E39,2019Q4
US73358WV921,2019Q4
US59259YXS35,2019Q4
US769125GZ29,2019Q4
US569203NK42,2019Q4
US494656T843,2019Q4
US68607DUM54,2019Q4
US13063DLW64,2019Q4
US64966MR509,2019Q4
US67766WYG13,2019Q4
US20772KCL17,2019Q4
US010411BR67,2019Q4
US592112TD88,2019Q4
